"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"31","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\AbstractTestDescriptorTests.java","3","91","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"1","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\ClasspathResourceSourceTests.java","3","37","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"2","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\ClasspathResourceSourceTests.java","3","40","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"3","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\ClasspathResourceSourceTests.java","3","40","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"4","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\ClasspathResourceSourceTests.java","3","41","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"5","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\ClasspathResourceSourceTests.java","3","41","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"6","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\ClasspathResourceSourceTests.java","3","45","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"7","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\ClasspathResourceSourceTests.java","3","48","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"8","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\ClasspathResourceSourceTests.java","3","48","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"9","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\ClasspathResourceSourceTests.java","3","49","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"10","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\ClasspathResourceSourceTests.java","3","49","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"11","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\ClasspathResourceSourceTests.java","3","53","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"12","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\ClasspathResourceSourceTests.java","3","57","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"13","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\ClasspathResourceSourceTests.java","3","57","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"14","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\ClasspathResourceSourceTests.java","3","58","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"15","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\ClasspathResourceSourceTests.java","3","58","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"1","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\CompositeTestSourceTests.java","3","50","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"2","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\CompositeTestSourceTests.java","3","50","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"3","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\CompositeTestSourceTests.java","3","50","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"4","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\CompositeTestSourceTests.java","3","51","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"5","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\CompositeTestSourceTests.java","3","51","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"6","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\CompositeTestSourceTests.java","3","55","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"7","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\CompositeTestSourceTests.java","3","55","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"8","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\CompositeTestSourceTests.java","3","55","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"1","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\DemoClassTestDescriptor.java","3","45","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"2","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\DemoClassTestDescriptor.java","3","45","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"3","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\DemoClassTestDescriptor.java","3","45","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"4","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\DemoClassTestDescriptor.java","3","45","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"5","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\DemoClassTestDescriptor.java","3","45","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\DemoMethodTestDescriptor.java","3","52","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"2","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\DemoMethodTestDescriptor.java","3","52","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"3","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\DemoMethodTestDescriptor.java","3","52","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"4","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\DemoMethodTestDescriptor.java","3","52","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"5","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\DemoMethodTestDescriptor.java","3","52","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"6","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\DemoMethodTestDescriptor.java","3","72","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FilePositionTests.java","3","37","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"2","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FilePositionTests.java","3","40","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"3","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FilePositionTests.java","3","40","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"4","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FilePositionTests.java","3","41","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"5","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FilePositionTests.java","3","41","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"6","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FilePositionTests.java","3","46","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"7","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FilePositionTests.java","3","49","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"8","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FilePositionTests.java","3","49","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"9","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FilePositionTests.java","3","50","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"10","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FilePositionTests.java","3","50","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"1","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FileSystemSourceTests.java","3","34","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"2","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FileSystemSourceTests.java","3","40","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"3","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FileSystemSourceTests.java","3","40","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"4","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FileSystemSourceTests.java","3","41","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"5","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FileSystemSourceTests.java","3","41","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"6","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FileSystemSourceTests.java","3","45","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"7","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FileSystemSourceTests.java","3","53","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"8","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FileSystemSourceTests.java","3","53","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"9","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FileSystemSourceTests.java","3","53","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"10","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FileSystemSourceTests.java","3","54","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"11","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FileSystemSourceTests.java","3","54","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"12","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FileSystemSourceTests.java","3","55","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"13","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FileSystemSourceTests.java","3","55","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"14","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FileSystemSourceTests.java","3","59","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"15","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FileSystemSourceTests.java","3","64","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"16","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FileSystemSourceTests.java","3","64","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"17","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FileSystemSourceTests.java","3","64","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"18","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FileSystemSourceTests.java","3","65","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"19","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FileSystemSourceTests.java","3","65","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"20","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FileSystemSourceTests.java","3","66","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"21","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\FileSystemSourceTests.java","3","66","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"1","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\GenericSourceTests.java","3","28","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\GenericSourceTests.java","3","42","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"3","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\GenericSourceTests.java","3","42","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"4","org.junit.platform.engine.support.descriptor","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\platform-tests\src\test\java\org\junit\platform\engine\support\descriptor\GenericSourceTests.java","3","45","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
